proba,cluster,aggression_factor_mean,aggression_factor_p90,aggression_factor_std,aggression_factor_max,bet_ratio_mean,bet_ratio_p50,bet_ratio_p90,bet_ratio_std,bet_ratio_max,check_ratio_p90,call_ratio_p90,fold_ratio_p10,raise_minus_call_mean,bet_minus_fold_mean,fold_position_mean_mean,action_entropy_p50,action_entropy_p90,pot_growth_std,pot_after_over_stack_mean
0.06346942471134533,1,0.14153138528138529,0.3800000000000002,0.19808517236934586,0.75,0.06347402597402597,0.0,0.23500000000000015,0.10226125992194246,0.375,0.7000000000000002,0.47857142857142876,0.125,-0.17965367965367962,-0.22099567099567097,0.6640963203463204,1.5,1.9056390622295665,0.11765712260429446,24.537823601225224
0.08898066336975152,1,0.1324551131928181,0.3333333333333333,0.17466237958974742,1.0,0.03171350507416081,0.0,0.14285714285714285,0.06384328658769356,0.2857142857142857,0.7142857142857143,0.375,0.125,-0.1265417642466823,-0.24371584699453552,0.6925188654696851,1.4056390622295665,1.9056390622295665,0.11538382863600195,25.583178855724782
0.07821822046395263,1,0.14554421768707482,0.4,0.21398274933141323,1.0,0.03494897959183674,0.0,0.14285714285714285,0.07088027533738404,0.2857142857142857,0.6714285714285715,0.4357142857142858,0.125,-0.1466666666666667,-0.23420068027210889,0.7214625850340136,1.4488156357251847,1.8486978000823546,0.098847943813209,23.75020276018391
0.06954297614499172,0,0.12231040564373899,0.3800000000000002,0.181687131635753,1.0,0.0359347442680776,0.0,0.14285714285714285,0.08927074362266456,0.5,0.6541666666666668,0.47857142857142876,0.0,-0.16783509700176363,-0.17859347442680773,0.68532480893592,1.4056390622295665,1.8423709931771088,0.10673621068653186,24.07174577281393
0.11008867565660757,1,0.18559814169570268,0.4,0.20230951203349606,1.0,0.05081300813008129,0.0,0.16666666666666666,0.105395297468751,0.5,0.625,0.2857142857142857,0.125,-0.09169570267131243,-0.23646922183507543,0.6993224932249323,1.5,1.8423709931771086,0.11896885059070161,25.122672596641205
0.09011401346033324,1,0.14466338259441705,0.3533333333333336,0.1857875893944,0.75,0.041666666666666664,0.0,0.14285714285714285,0.0788666271277118,0.2857142857142857,0.6517857142857146,0.375,0.0,-0.14511494252873566,-0.2110016420361248,0.661672140120416,1.5,1.9056390622295665,0.10161133240377578,23.677968044382038
0.0781754527921161,1,0.14254792826221396,0.3600000000000004,0.1783159791715714,1.0,0.04820655534941249,0.0,0.1523809523809525,0.09335602144015231,0.5,0.6857142857142859,0.4571428571428575,0.125,-0.1794063079777365,-0.21358998144712427,0.6998402391259534,1.5,1.9197487383876386,0.12241622089280073,23.035637845670394
0.07924809852404822,1,0.13630179344465054,0.3333333333333333,0.17213579631763862,0.8,0.04151205936920222,0.0,0.14285714285714285,0.08147371840475132,0.2857142857142857,0.7142857142857143,0.4,0.0,-0.16120902906617193,-0.20997217068645635,0.6220263863121005,1.5,1.9234682633036388,0.1104352126064165,22.07423533127336
0.09178756921245892,1,0.1553300865800866,0.4700000000000003,0.18785628703949359,0.6,0.0615530303030303,0.0,0.22500000000000023,0.10124571307054318,0.375,0.625,0.375,0.03749999999999998,-0.14347943722943723,-0.19945887445887447,0.7155122655122654,1.4744078178625923,1.9144988025070124,0.12320479416551003,23.847199109317557
0.08465128392244839,1,0.1287337662337662,0.3333333333333333,0.18600449611377531,0.75,0.03003246753246753,0.0,0.13392857142857142,0.06818664948869275,0.2857142857142857,0.625,0.375,0.0,-0.14778138528138526,-0.2703823953823954,0.6450096200096199,1.4591479170272448,1.9056390622295665,0.10726717729545815,22.578138389107522
0.0845344224031097,1,0.13375251509054323,0.4,0.15182137816857572,0.5,0.03663648558014755,0.0,0.14285714285714285,0.07493788139598674,0.2857142857142857,0.6,0.42857142857142855,0.125,-0.14850771294433263,-0.26864520456069746,0.6631623071763917,1.5219280948873621,1.9056390622295665,0.10980057900279871,25.058861181088606
0.09294975630628224,1,0.14825680272108843,0.5,0.24365718356580598,1.0,0.04715136054421769,0.0,0.17142857142857143,0.09227909609734038,0.3333333333333333,0.625,0.2857142857142857,0.125,-0.11156462585034015,-0.24897959183673468,0.6997236394557823,1.4056390622295665,1.8423709931771084,0.12002536701080176,23.28228009734097
0.08918597947608004,1,0.15734989648033126,0.4200000000000003,0.2170106965910201,1.0,0.042149758454106276,0.0,0.16666666666666666,0.08276482576593364,0.2857142857142857,0.625,0.375,0.10000000000000009,-0.11130089717046238,-0.28657694962042785,0.6822291235334714,1.4591479170272448,1.9088968687611256,0.10556769926628931,26.075432346902176
0.10124832206260552,0,0.18801313628899835,0.4,0.22566439794849041,1.0,0.06235632183908046,0.0,0.25,0.10442241126830172,0.42857142857142855,0.6517857142857146,0.3910714285714288,0.0,-0.11588669950738915,-0.16637931034482756,0.6391146688560482,1.4539817763762146,1.8613514138928462,0.11947937790475645,25.46121873506332
0.08974679756892513,1,0.15207956600361658,0.4,0.19249387836272946,1.0,0.045177817962628083,0.0,0.14761904761904768,0.09131968938224025,0.5,0.625,0.375,0.0,-0.1585895117540687,-0.2340114526823387,0.6385925256178421,1.4591479170272448,1.9056390622295665,0.11567732484135777,23.706983151828737
0.10676968833794281,0,0.22531622023809525,0.6,0.272038888866092,1.0,0.036235119047619044,0.0,0.16666666666666666,0.07961403398422959,0.2857142857142857,0.625,0.41250000000000014,0.125,-0.06590401785714287,-0.19185267857142857,0.8025173611111112,1.4056390622295665,1.8866586415138293,0.11485688241325853,24.010210781518392
0.09196184447224959,0,0.20288461538461539,0.6,0.26986703662289196,1.0,0.030677655677655676,0.0,0.125,0.08234123447862263,0.5,0.7053571428571428,0.42857142857142855,0.125,-0.075,-0.21327838827838827,0.7235958485958486,1.4056390622295665,1.8993122553243207,0.11384361710881233,23.91237555406939
0.09677563337420646,0,0.2576330532212885,0.6,0.2608619930071835,1.0,0.05021008403361344,0.0,0.25,0.10581793258373298,0.5,0.5800000000000001,0.4500000000000003,0.125,-0.08011204481792718,-0.20047268907563026,0.7808064892623715,1.4591479170272448,1.9056390622295665,0.10735620457131546,24.782718962455306
